# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.4418889615876977,13.480288433466656,4.965155124753333,-173.74023583367395,1.0,0.0,0.029766100582951843,0.1381338346761825,1.7066497413154904,0.2178231055629034
 1.4617811704211439,13.460516115172592,4.962974436432727,-173.70628680061415,1.0,0.0,0.029229210536267904,0.14246681738078956,1.6758581193198452,0.22091512747869527
 1.4816461520613464,13.440772128629558,4.9607852605708835,-173.67299590984226,1.0,0.0,0.028687016053383883,0.14685529233219685,1.6447626620329816,0.2239779131713897
 1.5014841536938555,13.421056205958338,4.958587829799746,-173.6403671054678,1.0,0.0,0.0281395419045297,0.15129856653933685,1.6133648115815544,0.22701079656266657
 1.5212954220848978,13.401368079279733,4.956382376751257,-173.60840430217286,1.0,0.0,0.027586814195730853,0.15579593835770414,1.5816660637653759,0.23001311596545984
 1.541080203588978,13.381707480714528,4.954169134057364,-173.57711138468883,1.0,0.0,0.027028859809232895,0.1603466976001534,1.549667971456018,0.23298421425159577
 1.5608387441565443,13.362074142383516,4.951948334350008,-173.54649220720856,1.0,0.0,0.026465706711927297,0.16495012564904615,1.5173721411927186,0.2359234390183138
 1.5805712893417703,13.342467796407492,4.949720210261135,-173.51655059286966,1.0,0.0,0.025897383752355892,0.16960549556972893,1.484780235521131,0.23883014275411438
 1.6002780843104483,13.322888174907241,4.94748499442269,-173.48729033319472,1.0,0.0,0.025323920998793947,0.17431207222532435,1.4518939737619838,0.24170368300453032
 1.619959373847955,13.303335010003561,4.945242919466615,-173.45871518751935,1.0,0.0,0.024745349100494907,0.17906911239281825,1.4187151280862322,0.24454342253630287
 1.6396154023673521,13.28380803381724,4.9429942180248565,-173.43082888250078,1.0,0.0,0.024161699753175243,0.18387586488042282,1.3852455296681976,0.24734872950169712
 1.6592464139175547,13.264306978469069,4.940739122729358,-173.403635111508,1.0,0.0,0.02357300608895553,0.18873157064619855,1.351487063807494,0.25011897760134044
 1.6788526521916196,13.24483157607984,4.938477866212063,-173.3771375341107,1.0,0.0,0.022979301690277613,0.19363546291791595,1.3174416719914759,0.2528535462467074
 1.6984343605351153,13.225381558770344,4.936210681104916,-173.3513397755302,1.0,0.0,0.022380621076960868,0.19858676731413757,1.2831113521977056,0.25555182072139127
 1.7179917819545982,13.205956658661377,4.933937800039862,-173.32624542608713,1.0,0.0,0.02177700045587304,0.20358470196650197,1.2484981591037538,0.25821319234151874
 1.7375251591261895,13.186556607873722,4.931659455648845,-173.30185804064732,1.0,0.0,0.0211684761490995,0.2086284776431895,1.2136042025459959,0.26083705861566153
 1.7570347344042194,13.167181138528179,4.929375880563808,-173.2781811381,1.0,0.0,0.020555085801366342,0.21371729787355165,1.178431649446446,0.26342282340283624
 1.776520749830002,13.147829982745534,4.927087307416697,-173.25521820080067,1.0,0.0,0.01993686851959401,0.2188503590738825,1.1429827234747854,0.2659698970703525
 1.7959834471406775,13.12850287264658,4.924793968839454,-173.23297267402236,1.0,0.0,0.019313863675094085,0.2240268506743143,1.1072597038392569,0.2684776966501718
 1.8154230677781473,13.10919954035211,4.922496097464026,-173.21144796543254,1.0,0.0,0.01868611186789584,0.22924595524681535,1.071264927366276,0.2709456459940313
